"dict([(e[0], int(e[1])) for e in lst])",How to convert this list into a dictionary,,,
"sorted(list_of_tuples, key=lambda tup: tup[::-1])",sorting a list of tuples in Python,,,
"sorted(list_of_tuples, key=lambda tup: tup[1])",sorting a list of tuples in Python,,,
"numpy.concatenate([a, b])",Concatenating two one-dimensional NumPy arrays,,,
"for item in thelist:
    thefile.write(('%s\n' % item))",Writing a list to a file with Python,,,
"for item in thelist:
    pass",Writing a list to a file with Python,,,
"pickle.dump(itemlist, outfile)",Writing a list to a file with Python,,,
outfile.write('\n'.join(itemlist)),Writing a list to a file with Python,,,
session.query(User).filter_by(id=123).update({'name': 'Bob Marley'}),SQLAlchemy: a better way for update with declarative?,,,
"r = requests.post('http://wikipedia.org', cookies=cookie)",How to send cookies in a post request with the Python Requests library?,,,
"sys.path.insert(0, 'libs')",How to include third party Python libraries in Google App Engine?,,,
datetime.datetime.now(),get current time,,,
datetime.datetime.now().time(),get current time,,,
"strftime('%Y-%m-%d %H:%M:%S', gmtime())",get current time,,,
str(datetime.now()),get current time,,,
datetime.datetime.time(datetime.datetime.now()),get current time,,,
ord('\xff'),Converting hex to int in python,,,
"df.groupby(['PplNum', 'RoomNum']).cumcount() + 1",Python Pandas Identify Duplicated rows with Additional Column,,,
datetime.utcnow(),How to get UTC time in Python?,,,
a[-1:] + a[:-1],Python: Make last item of array become the first,,,
"df.set_index(['year', 'month', 'item']).unstack(level=-1)",pandas: how to run a pivot with a multi-index?,,,
"df.pivot_table(values='value', index=['year', 'month'], columns='item')",pandas: how to run a pivot with a multi-index?,,,
print('\n\x1b[4m' + '3' + '\x1b[0m' + '\n2'),How to print/show an expression in rational number form in python,,,
li1.sort(key=lambda x: not x.startswith('b.')),What is the best way to sort list with custom sorting parameters in Python?,,,
"range(10, 0, -1)",How to loop backwards in python?,,,
name[0].firstChild.nodeValue,Get Element value with minidom with Python,,,
"thread.start_new_thread(myfunction, ('MyStringHere', 1))",Simple threading in Python 2.6 using thread.start_new_thread(),,,
"thread.start_new_thread(myfunction, ('MyStringHere', 1))",Simple threading in Python 2.6 using thread.start_new_thread(),,,
a.index(max(a)),How to find all positions of the maximum value in a list?,,,
"re.sub('\\.(?=[^ .])', '. ', para)",Regex add character to matched string,,,
"[i.split() for i in re.findall('\\[([^\\[\\]]+)\\]', a)]",how to turn a string of letters embedded in squared brackets into embedded lists,,,
[d for d in a if d['name'] == 'pluto'],extract item from list of dictionaries,,,
[d for d in a if d['name'] == 'pluto'],extract item from list of dictionaries,,,
list(d.values()),Python: simplest way to get list of values from dict?,,,
"re.sub(' +', ' ', s)",String manipulation in Cython,,,
"os.chmod('my_script.sh', 484)",Set execute bit for a file using python,,,
"df.to_csv('c:\\data\\t.csv', index=False)",Pandas to_csv call is prepending a comma,,,
"re.sub('\\w*\\d\\w*', '', words).strip()",Python regex to remove all words which contains number,,,
"dogtail.rawinput.click(100, 100)",How can I control the keyboard and mouse with Python?,,,
"datetime.strptime('2009/05/13 19:19:30 -0400', '%Y/%m/%d %H:%M:%S %z')",How to parse dates with -0400 timezone string in python?,,,
"re.search('\\bis\\b', String).start()",Python - Locating the position of a regex match in a string?,,,
"re.search('is', String).start()",Python - Locating the position of a regex match in a string?,,,
"tuple(map(int, input().split(',')))",How to input an integer tuple from user?,,,
"tuple(int(x.strip()) for x in input().split(','))",How to input an integer tuple from user?,,,
"str.decode('utf-8').replace('\u2022', '*').encode('utf-8')",How to replace unicode characters in string with something else python?,,,
"str.decode('utf-8').replace('\u2022', '*')",How to replace unicode characters in string with something else python?,,,
"np.zeros((3, 3)).ravel()",How to convert ndarray to array?,,,
"import platform
platform.system()",What OS am I running on,,,
"import platform
platform.release()",What OS am I running on,,,
print(os.name),What OS am I running on,,,
[x for x in my_list if not x.startswith('#')],What is the most pythonic way to exclude elements of a list that start with a specific character?,,,
"""""""Day old bread, 50% sale {0}"""""".format('today')","Python string formatting when string contains ""%s"" without escaping",,,
"min(list, key=lambda x: float('inf') if math.isnan(x[1]) else x[1])","List of Tuples (string, float)with NaN How to get the min value?",,,
a = [(sum(x) / len(x)) for x in zip(*a)],Python: Finding average of a nested list,,,
"logging.info('Log message', extra={'app_name': 'myapp'})",How do I add custom field to Python log format string?,,,
"df.applymap(lambda x: isinstance(x, (int, float)))",finding non-numeric rows in dataframe in pandas?,,,
"sorted(l, key=lambda x: int(re.search('\\d+', x).group(0)))",Sort list of mixed strings based on digits,,,
self.root.destroy(),Function to close the window in Tkinter,,,
"df.iloc[:, ([2, 5, 6, 7, 8])].mean(axis=1)",Calcuate mean for selected rows for selected columns in pandas data frame,,,
df[df.index.map(lambda x: x[1].endswith('0630'))],How to filter by sub-level index in Pandas,,,
db.session.delete(page),Deleting row with Flask-SQLAlchemy,,,
""""""""""""".join(chr(ord(c)) for c in 'Andr\xc3\xa9')",How do I convert a unicode to a string at the Python level?,,,
""""""""""""".join(chr(ord(c)) for c in 'Andr\xc3\xa9').decode('utf8')",How do I convert a unicode to a string at the Python level?,,,
"for (dirname, dirnames, filenames) in os.walk('.'):
    for subdirname in dirnames:
        print(os.path.join(dirname, subdirname))
    for filename in filenames:
        pass",Directory listing,,,
os.listdir(path),Directory listing,,,
"os.rename(dir, dir + '!')",How to rename all folders?,,,
"""""""-"""""".join(a + b for a, b in zip(s[::2], s[1::2]))",Pythonic way to insert every 2 elements in a string,,,
print('%.3f' % 3.1415),Printing numbers in python,,,
data[0]['f'] = var,Add element to a json in python,,,
print(a_module.__file__),Retrieving python module path,,,
print(os.getcwd()),Retrieving python module path,,,
path = os.path.abspath(amodule.__file__),Retrieving python module path,,,
self.myList.extend([0] * (4 - len(self.myList))),Padding a list in python with particular value,,,
df[~df.index.duplicated()],Fastest Way to Drop Duplicated Index in a Pandas DataFrame,,,
foo(*i),Is there a more pythonic way of exploding a list over a function's arguments?,,,
[('%.2d' % i) for i in range(16)],Generate list of numbers in specific format,,,
"sorted(iter(mydict.items()), key=lambda tup: sum(tup[1]), reverse=True)[:3]",Summarizing a dictionary of arrays in Python,,,
"heapq.nlargest(3, iter(mydict.items()), key=lambda tup: sum(tup[1]))",Summarizing a dictionary of arrays in Python,,,
"['a', 'b'].index('b')",get index of character in python list,,,
"plt.setp(legend.get_title(), fontsize='xx-small')",How to set font size of Matplotlib axis Legend?,,,
int('  23  '),Python: Convert a string to an integer,,,
[x[1] for x in elements],How to extract the n-th elements from a list of tuples in python?,,,
np.diag(np.rot90(array)),getting the opposite diagonal of a numpy array,,,
list(chain.from_iterable(a)),Convert list of tuples to list?,,,
"re.sub('\\s{2,}', '|', line.strip())",Removing white space from txt with python,,,
print(('%.2f' % a)),Limiting floats to two decimal points,,,
print(('{0:.2f}'.format(a))),Limiting floats to two decimal points,,,
"print(('{0:.2f}'.format(round(a, 2))))",Limiting floats to two decimal points,,,
"print(('%.2f' % round(a, 2)))",Limiting floats to two decimal points,,,
('%.2f' % 13.9499999),Limiting floats to two decimal points,,,
('%.2f' % 3.14159),Limiting floats to two decimal points,,,
float('{0:.2f}'.format(13.95)),Limiting floats to two decimal points,,,
'{0:.2f}'.format(13.95),Limiting floats to two decimal points,,,
"DataFrame.from_csv('c:/~/trainSetRel3.txt', sep='\t')",How to I load a tsv file into a Pandas DataFrame?,,,
dateutil.parser.parse('2013/09/11 00:17 +0900'),How to set UTC offset for datetime?,,,
"cur.mogrify('SELECT * FROM table WHERE column IN %s;', ((1, 2, 3),))",Passing list of parameters to SQL in psycopg2,,,
"sum([sum(x) for x in [[1, 2, 3, 4], [2, 4, 5, 6]]])",How would I sum a multi-dimensional array in the most succinct python?,,,
next(iter(dict.values())),Access an arbitrary element in a dictionary in Python,,,
next(iter(list(dict.values()))),Access an arbitrary element in a dictionary in Python,,,
"df.groupby(['Month', 'Fruit']).sum().unstack(level=0)",Pandas: aggregate based on filter on another column,,,
"sorted(mylist, key=lambda x: order.index(x[1]))",sorting list of tuples by arbitrary key,,,
"sorted(persons, key=lambda x: x['passport']['birth_info']['date'])",Python - Sort a list of dics by value of dict`s dict value,,,
urlparse.urldefrag('http://www.address.com/something#something'),How can I remove the fragment identifier from a URL?,,,
"urllib.request.urlretrieve('http://example.com/file.ext', '/path/to/dir/filename.ext')",How to download to a specific directory with Python?,,,
list(set(frozenset(item) for item in L)),removing duplicates of a list of sets,,,
[set(item) for item in set(frozenset(item) for item in L)],removing duplicates of a list of sets,,,
p.terminate(),How to terminate process from Python using pid?,,,
del mylist[:],Delete all objects in a list,,,
"ctypes.windll.user32.MessageBoxW(0, 'Error', 'Error', 0)",How to throw an error window in Python in Windows,,,
str_list = list([_f for _f in str_list if _f]),Remove empty strings from a list of strings,,,
"re.sub('[\\ \\n]{2,}', '', yourstring)",How to remove whitespace in BeautifulSoup,,,
"re.sub('\\.[^.]+$', '', s)",Dot notation string manipulation,,,
"A[np.all(np.any(A - B[:, (None)], axis=2), axis=0)]",Removing elements from an array that are in another array,,,
"a.to_csv('test.csv', cols=['sum'])",write to csv from DataFrame python pandas,,,
"exec(compile(open('test2.py').read(), 'test2.py', 'exec'))",call a Python script from another Python script,,,
"subprocess.call('test1.py', shell=True)",call a Python script from another Python script,,,
"sorted(zipped, key=lambda x: x[1])",How do I sort a zipped list in Python?,,,
zipped.sort(key=lambda t: t[1]),How do I sort a zipped list in Python?,,,
"sorted(list(y.items()), key=lambda x: (x[1], x[0]), reverse=True)",Sorting a dictionary by value then by key,,,
"soup.find_all('div', class_='crBlock ')",Using BeautifulSoup to select div blocks within HTML,,,
"[element for i, element in enumerate(centroids) if i not in index]",Remove list of indices from a list in Python,,,
list(set(listA) & set(listB)),Comparing two lists in Python,,,
"testfile = urllib.request.URLopener()
testfile.retrieve('http://randomsite.com/file.gz', 'file.gz')",http file downloading and saving,,,
"urllib.request.urlretrieve('http://randomsite.com/file.gz', 'file.gz')",http file downloading and saving,,,
file_name = wget.download(file_url),http file downloading and saving,,,
"ax.set_yticklabels(['\xe9', '\xe3', '\xe2'])",Accented characters in Matplotlib,,,
"list(itertools.product(list(range(-x, y)), repeat=dim))",How to get a list of all integer points in an n-dimensional cube using python?,,,
print(s.encode('unicode_escape')),How can I convert a unicode string into string literals in Python 2.7?,,,
"'Hello %s' % ', '.join(my_args)",python - How to format variable number of arguments into a string?,,,
"re.split('(ddd)', 'aaa bbb ccc ddd eee fff', 1)",Python regex search AND split,,,
"re.split('(d(d)d)', 'aaa bbb ccc ddd eee fff', 1)",Python regex search AND split,,,
pd.DataFrame(d),Convert list of dictionaries to Dataframe,,,
"""""""This is a string"""""".split()",How to split string into words that do not contain whitespaces in python?,,,
"""""""This     is a     string"""""".split()",How to split string into words that do not contain whitespaces in python?,,,
"my_series.apply(your_function, args=(2, 3, 4), extra_kw=1)",python pandas: apply a function with arguments to a series,,,
woduplicates = list(set(lseperatedOrblist)),Python: How to remove all duplicate items from a list,,,
"sum([(i * j) for i, j in list(itertools.combinations(l, 2))])",Sum of product of combinations in a list,,,
re.compile('{}-\\d*'.format(user)),Using variables in Python regular expression,,,
[float(i) for i in lst],"In Python, how do I convert all of the items in a list to floats?",,,
"from functools import reduce
reduce(lambda x, y: x * y, [1, 2, 3, 4, 5, 6])",How can I multiply all items in a list together with Python?,,,
writer.writerow(A),How to write a tuple of tuples to a CSV file using Python,,,
writer.writerows(A),How to write a tuple of tuples to a CSV file using Python,,,
"""""""{} %s {}"""""".format('foo', 'bar')","python, format string",,,
"example = [x.replace('\r\n', '') for x in example]",Replace a string in list of lists,,,
[i.partition('\t')[-1] for i in l if '\t' in i],Python: split elements of a list,,,
"re.search('Test(.*)print', testStr, re.DOTALL)",Splitting a string by using two substrings in Python,,,
next = driver.find_element_by_css_selector('li.next>a'),"python, locating and clicking a specific button with selenium",,,
os.stat('C:\\Python27\\Lib\\genericpath.py').st_size,Getting file size in Python?,,,
"imtag = re.match('<img.*?>', line).group(0)",how do i return a string from a regex match in python,,,
"os.rename('Joe Blow', 'Blow, Joe')",How to change folder names in python?,,,
"re.findall('(?=(\\w\\w))', 'hello')",How to find overlapping matches with a regexp?,,,
bin(173),express binary literals,,,
"int('01010101111', 2)",express binary literals,,,
"int('010101', 2)",express binary literals,,,
"int('0b0010101010', 2)",express binary literals,,,
bin(21),express binary literals,,,
"int('11111111', 2)",express binary literals,,,
"re.sub('$\\d+\\W+|\\b\\d+\\b|\\W+\\d+$', '', s)",Delete digits in Python (Regex),,,
"re.sub('\\b\\d+\\b', '', s)",Delete digits in Python (Regex),,,
"s = re.sub('^\\d+\\s|\\s\\d+\\s|\\s\\d+$', ' ', s)",Delete digits in Python (Regex),,,
"s.split(':', 1)[1]",Python Split String,,,
"print(s.split(','))",How can I split this comma-delimited string in Python?,,,
"mystring.split(',')",How can I split this comma-delimited string in Python?,,,
"re.sub('\\((\\w+)\\)', '\\1', s)",How to remove parentheses only around single words in a string,,,
webbrowser.open_new(url),how to open a url in python,,,
webbrowser.open('http://example.com'),how to open a url in python,,,
self.pushButton.setStyleSheet('background-color: red'),PyQt QPushButton Background color,,,
"[x(y) for x, y in zip(functions, values)]",Zip and apply a list of functions over a list of values in Python,,,
"wx.TextCtrl(self, -1, size=(300, -1))",How do I modify the width of a TextCtrl in wxPython?,,,
"imshow(imageArray, cmap='Greys_r')",Displaying a grayscale Image,,,
df.fillna(0),How can I replace all the NaN values with Zero's in a column of a pandas dataframe,,,
df.toPandas().to_csv('mycsv.csv'),how to export a table dataframe in pyspark to csv?,,,
df.write.csv('mycsv.csv'),how to export a table dataframe in pyspark to csv?,,,
sum(x[1] for x in structure),Sum the second value of each tuple in a list,,,
df.groupby('STNAME')['COUNTY_POP'].agg(lambda x: x.nlargest(3).sum()),How to sum the nlargest() integers in groupby,,,
"datetime.strptime('21/11/06 16:30', '%d/%m/%y %H:%M')",what would be the python code to add time to a specific timestamp?,,,
os.path.dirname(os.path.abspath(__file__)),How to properly determine current script directory in Python?,,,
"re.sub('(.)', '\\1\\1', text.read(), 0, re.S)",How can I do multiple substitutions using regex in python?,,,
""""""""""""".join(('a', 'b', 'c', 'd', 'g', 'x', 'r', 'e'))",Python convert tuple to string,,,
os.path.dirname(os.path.abspath(__file__)),How to get full path of current file's directory in Python?,,,
"""""""{0:.{1}%}"""""".format(value, digits)",variable number of digit in format string,,,
self.request.url,Get current URL in Python,,,
random_choice = random.choice(choices),Print a variable selected by a random number,,,
length = sum(len(s) for s in strings),Python: Sum string lengths,,,
"s = sorted(s, key=lambda x: (x[1], x[2]))",Sort a list by multiple attributes?,,,
"s.sort(key=operator.itemgetter(1, 2))",Sort a list by multiple attributes?,,,
con.commit(),How to disable query cache with mysql.connector,,,
[k for k in lst if 'ab' in k],Filtering a list of strings based on contents,,,
output = ''.join(item[0].upper() for item in input.split()),How do I find the first letter of each word?,,,
CustomPK._meta.pk.name,Get name of primary field of Django model,,,
len(s.split()),How to count the number of words in a sentence?,,,
"np.einsum('ji,i->j', a, b)",numpy matrix vector multiplication,,,
sys.version,check what version of Python is running,,,
sys.version_info,check what version of Python is running,,,
print('\\num{{{0:.2g}}}'.format(1000000000.0)),Format number using LaTeX notation in Python,,,
x = [[] for i in range(3)],Python initializing a list of lists,,,
{{my_variable | forceescape | linebreaks}},How to apply django/jinja2 template filters 'escape' and 'linebreaks' correctly?,,,
"zip(*[(1, 4), (2, 5), (3, 6)])",Split a list of tuples into sub-lists of the same tuple field,,,
"[list(group) for key, group in itertools.groupby(data, operator.itemgetter(1))]",Split a list of tuples into sub-lists of the same tuple field,,,
list('hello'),How can I turn a string into a list in Python?,,,
df['A_perc'] = df['A'] / df['sum'],pandas dataframe create new columns and fill with calculated values from same df,,,
os.walk(directory),Getting a list of all subdirectories in the current directory,,,
[x[0] for x in os.walk(directory)],Getting a list of all subdirectories in the current directory,,,
"{i: 'updated' for i, j in list(d.items()) if j != 'None'}",How to filter a dictionary in Python?,,,
"dict((k, 'updated') for k, v in d.items() if v is None)",How to filter a dictionary in Python?,,,
"dict((k, 'updated') for k, v in d.items() if v != 'None')",How to filter a dictionary in Python?,,,
df.groupby(key_columns).size(),How to count number of rows in a group in pandas group by object?,,,
result = [sum(b) for b in a],python sum the values of lists of list,,,
any(d['site'] == 'Superuser' for d in data),What's the best way to search for a Python dictionary value in a list of dictionaries?,,,
nodes = [[Node() for j in range(cols)] for i in range(rows)],2D array of objects in Python,,,
print(os.path.splitext('/home/user/somefile.txt')[0] + '.jpg'),How to replace (or strip) an extension from a filename in Python?,,,
"pygame.display.set_mode((0, 0), pygame.FULLSCREEN)",How to get the resolution of a monitor in Pygame?,,,
"ax.set_title('$%s \\times 10^{%s}$' % ('3.5', '+20'))",How can I format a float using matplotlib's LaTeX formatter?,,,
print(os.path.getmtime('/tmp')),Print file age in seconds using Python,,,
today.strftime('%B'),(Django) how to get month name?,,,
today.strftime('%B'),(Django) how to get month name?,,,
[j for i in x for j in i],join list of lists in python,,,
print(list(itertools.chain.from_iterable(a))),join list of lists in python,,,
"datetime.datetime.strptime('January 11, 2010', '%B %d, %Y').strftime('%A')",Convert Date String to Day of Week,,,
"datetime.datetime.strptime('January 11, 2010', '%B %d, %Y').strftime('%a')",Convert Date String to Day of Week,,,
a.remove('b'),delete a list element by value,,,
a.remove(c),delete a list element by value,,,
a.remove(6),delete a list element by value,,,
a.remove(6),delete a list element by value,,,
"if (c in a):
    a.remove(c)",delete a list element by value,,,
"try:
    a.remove(c)
except ValueError:
    pass",delete a list element by value,,,
"re.findall('(?=(a.*?a))', 'a 1 a 2 a 3 a 4 a')",Python re.findall print all patterns,,,
"np.einsum('ij,kj->jik', X, X)",Outer product of each column of a 2D array to form a 3D array - NumPy,,,
some_list[(-1)],Getting the last element of a list,,,
some_list[(-2)],Getting the last element of a list,,,
some_list[(- n)],gets the nth-to-last element,,,
alist[(-1)],Getting the last element of a list,,,
astr[(-1)],Getting the last element of a list,,,
"print([u for v in [[i, i] for i in range(5)] for u in v])",Create a list of integers with duplicate values in Python,,,
"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]",Create a list of integers with duplicate values in Python,,,
[(i // 2) for i in range(10)],Create a list of integers with duplicate values in Python,,,
s[s.find('\n') + 1:s.rfind('\n')],Fastest way to remove first and last lines from a Python string,,,
{(x ** 2) for x in range(100)},Is there a Python dict without values?,,,
"zip(*[[1, 2], [3, 4], [5, 6]])",How to zip lists in a list,,,
"zip(*[[1, 2], [3, 4], [5, 6]])",How to zip lists in a list,,,
"requests.get('https://www.mysite.com/', auth=('username', 'pwd'))",python http request with token,,,
x[2:],get a new string from the 3rd character to the end of the string,,,
x[:2],substring a string,,,
x[:(-2)],substring a string,,,
x[(-2):],substring a string,,,
x[2:(-2)],substring a string,,,
some_string[::(-1)],reversing a string,,,
'H-e-l-l-o- -W-o-r-l-d'[::2],selecting alternate characters,,,
s = s[beginning:(beginning + LENGTH)],substring a string,,,
sys.exit(),Terminating a Python script,,,
quit(),Terminating a Python script,,,
sys.exit('some error message'),Terminating a Python script,,,
"data['City'].encode('ascii', 'ignore')",Transform unicode string in python,,,
"psutil.cpu_percent()
psutil.virtual_memory()",get current CPU and RAM usage,,,
"pid = os.getpid()
py = psutil.Process(pid)
memoryUse = (py.memory_info()[0] / (2.0 ** 30))",get current CPU and RAM usage,,,
"print((psutil.cpu_percent()))
print((psutil.virtual_memory()))",get current CPU and RAM usage,,,
"pd.read_csv('D:/Temp/tt.csv', names=list('abcdef'))","Pandas read_csv expects wrong number of columns, with ragged csv file",,,
df.stack().groupby(level=0).first(),First non-null value per row from a list of Pandas columns,,,
"""""""{0} {1}"""""".format(10, 20)",format strings and named arguments in Python,,,
"""""""{1} {ham} {0} {foo} {1}"""""".format(10, 20, foo='bar', ham='spam')",format strings and named arguments in Python,,,
changed_list = [(int(f) if f.isdigit() else f) for f in original_list],How to convert strings numbers to integers in a list?,,,
"dict(zip(keys, zip(*data)))",Add items to a dictionary of lists,,,
apple.decode('iso-8859-1').encode('utf8'),Python: Converting from ISO-8859-1/latin1 to UTF-8,,,
"df.to_csv('filename.csv', header=False)",How do you remove the column name row from a pandas DataFrame?,,,
"print('{0}:<15}}{1}:<15}}{2}:<8}}'.format('1', '2', '3'))","how to get around ""Single '}' encountered in format string"" when using .format and formatting in printing",,,
"max(ld, key=lambda d: d['size'])","Python list of dicts, get max value index",,,
"""""""{0}\\w{{2}}b{1}\\w{{2}}quarter"""""".format('b', 'a')",Format() in Python Regex,,,
"user = models.ForeignKey('User', unique=True)",How to use 'User' as foreign key in Django 1.5,,,
re.compile('^([^A]*)AA([^A]|AA)*,Regex match even number of letters,,'),
"b = np.concatenate((a, a), axis=0)",Combining NumPy arrays,,,
"sorted(l, key=lambda x: x.replace('0', 'Z'))",How to custom sort an alphanumeric list?,,,
ax.set_yscale('log'),Plot logarithmic axes with matplotlib in python,,,
os.environ['HOME'],Access environment variables,,,
os.environ['HOME'],Access environment variables,,,
print(os.environ),Access environment variables,,,
os.environ,Access environment variables,,,
print(os.environ.get('KEY_THAT_MIGHT_EXIST')),Access environment variables,,,
"print(os.getenv('KEY_THAT_MIGHT_EXIST', default_value))",Access environment variables,,,
"print(os.environ.get('HOME', '/home/username/'))",Access environment variables,,,
print(dict([s.split('=') for s in my_list])),How to split a string within a list to create key-value pairs in Python,,,
"min(enumerate(a), key=lambda x: abs(x[1] - 11.5))",finding index of an item closest to the value in a list that's not entirely sorted,,,
"e = root.xpath('.//a[contains(text(),""TEXT A"")]')",How to use lxml to find an element by text?,,,
"e = root.xpath('.//a[starts-with(text(),""TEXT A"")]')",How to use lxml to find an element by text?,,,
"e = root.xpath('.//a[text()=""TEXT A""]')",How to use lxml to find an element by text?,,,
c = [b[i] for i in index],Python: an efficient way to slice a list with a index list,,,
"np.dot(a[:, (None)], b[(None), :])",Multiplication of 1d arrays in numpy,,,
"np.outer(a, b)",Multiplication of 1d arrays in numpy,,,
"subprocess.call(['./abc.py', arg1, arg2])",Execute a file with arguments in Python shell,,,
df[['value']].fillna(df.groupby('group').transform('mean')),Pandas: Fill missing values by mean in each group faster than transfrom,,,
"re.sub('(.)(?=.)', '\\1-', s)",Python regex alternative for join,,,
"re.sub('(?<=.)(?=.)', '-', str)",Python regex alternative for join,,,
"i, j = np.where(a == value)",Index of element in Numpy array,,,
print(collections.Counter(s).most_common(1)[0]),Finding the most frequent character in a string,,,
"float(re.findall('(?:^|_)' + par + '(\\d+\\.\\d*)', dir)[0])",How to match beginning of string or character in Python,,,
"re.findall('[^a]', 'abcd')",How to match beginning of string or character in Python,,,
print([item for item in dir(adfix) if not item.startswith('__')]),How to get a list of variables in specific Python module?,,,
[x[0] for x in rows],Get the first element of each tuple in a list in Python,,,
res_list = [x[0] for x in rows],Get the first element of each tuple in a list in Python,,,
"pd.concat([x] * 5, ignore_index=True)",How to repeat Pandas data frame?,,,
pd.concat([x] * 5),How to repeat Pandas data frame?,,,
"sorted_list_of_keyvalues = sorted(list(ips_data.items()), key=item[1]['data_two'])",Sorting JSON in python by a specific value,,,
pd.read_json(elevations),JSON to pandas DataFrame,,,
"numpy.random.choice(numpy.arange(1, 7), p=[0.1, 0.05, 0.05, 0.2, 0.4, 0.2])",Generate random numbers with a given (numerical) distribution,,,
df.loc[df['Value'].idxmax()],Find maximum value of a column and return the corresponding row values using Pandas,,,
"re.findall('^(.+?)((.+)\\3+)$', '42344343434')[0][:-1]",Finding recurring patterns in a string,,,
"np.fromstring('\x00\x00\x80?\x00\x00\x00@\x00\x00@@\x00\x00\x80@', dtype='<f4')",convert binary string to numpy array,,,
"np.fromstring('\x00\x00\x80?\x00\x00\x00@\x00\x00@@\x00\x00\x80@', dtype='>f4')",convert binary string to numpy array,,,
"cursor.execute('INSERT INTO table VALUES (?, ?, ?)', (var1, var2, var3))",How to use variables in SQL statement in Python?,,,
"cursor.execute('INSERT INTO table VALUES (%s, %s, %s)', (var1, var2, var3))",How to use variables in SQL statement in Python?,,,
"cursor.execute('INSERT INTO table VALUES (%s, %s, %s)', (var1, var2, var3))",How to use variables in SQL statement in Python?,,,
"df['stats'].str[1:-1].str.split(',', expand=True).astype(float)",pandas split string into columns,,,
"df['stats'].str[1:-1].str.split(',').apply(pd.Series).astype(float)",pandas split string into columns,,,
df['stats'].apply(pd.Series),pandas split string into columns,,,
p.wait(),wait for shell command to complete,,,
s.encode('utf8'),Unescaping escaped characters in a string using Python 3.2,,,
"datetime.datetime.strptime('01-Jan-1995', '%d-%b-%Y')",Parse a string with a date to a datetime object,,,
"copyfile(src, dst)",copy a file,,,
"shutil.copy2('/dir/file.ext', '/new/dir/newname.ext')",copy a file,,,
"shutil.copy2('/dir/file.ext', '/new/dir')",copy a file,,,
"print(', '.join(str(x) for x in list_of_ints))",Joining a list that has Integer values with Python,,,
"df[['A', 'B']].multiply(df['C'], axis='index')",how to multiply multiple columns by a column in Pandas,,,
hex(ord('a')),convert string to hex in python,,,
"sum(j ** i for i, j in enumerate(l, 1))",How to sum the values of list to the power of their indices,,,
""""""" """""".join(s.split())",Python/Django: How to remove extra white spaces & tabs from a string?,,,
"s = s.replace(',', '')",How to strip comma in Python string,,,
"frame.resample('1H').agg({'radiation': np.sum, 'tamb': np.mean})",How to resample a dataframe with different functions applied to each column?,,,
root.destroy(),How do I get rid of Python Tkinter root window?,,,
"df = pd.DataFrame.from_dict({k: v for k, v in list(nvalues.items()) if k != 'y3'})",Creating a Pandas dataframe from elements of a dictionary,,,
first_name = request.args.get('firstname'),How to obtain values of request variables using Python and Flask,,,
first_name = request.form.get('firstname'),How to obtain values of request variables using Python and Flask,,,
[s[:5] for s in buckets],How to read only part of a list of strings in python,,,
"the_list.sort(key=lambda item: (-len(item), item))",how to sort by length of string followed by alphabetical order?,,,
df = df.set_index(['TRX_DATE']),how to slice a dataframe having date field as index?,,,
list(accumulate(list(range(10)))),List comprehension with an accumulator,,,
"datetime.datetime.strptime('2013-1-25', '%Y-%m-%d').strftime('%m/%d/%y')",How to convert a date string to different format,,,
"datetime.datetime.strptime('2013-1-25', '%Y-%m-%d').strftime('%-m/%d/%y')",How to convert a date string to different format,,,
"df2 = df.ix[:, (~df.columns.str.endswith('prefix'))]",How to remove multiple columns that end with same text in Pandas?,,,
new_list = my_list[-10:],Python - How to extract the last x elements from a list,,,
my_list[-10:],Python - How to extract the last x elements from a list,,,
np.array(x._data).reshape(x.size[::-1]).T,How to efficiently convert Matlab engine arrays to numpy ndarray?,,,
"df.groupby(level=0, as_index=False).nth(0)",In pandas Dataframe with multiindex how can I filter by order?,,,
"numpy.concatenate(LIST, axis=0)",How to convert list of numpy arrays into single numpy array?,,,
"""""""\\xc3\\x85あ"""""".encode('utf-8').decode('unicode_escape')",How can I convert literal escape sequences in a string to the corresponding bytes?,,,
"""""""\\xc3\\x85あ"""""".encode('utf-8')",How can I convert literal escape sequences in a string to the corresponding bytes?,,,
"[j for i in zip(a, b) for j in i]",How do I merge two lists into a single list?,,,
"[j for i in zip(a, b) for j in i]",How do I merge two lists into a single list?,,,
"print([s.replace('8', '') for s in lst])",Removing character in list of strings,,,
""""""","""""".join('Hello')",How to split a word into letters in Python,,,
Content.objects.all().order_by('?')[:100],"In Django, how do I select 100 random records from the database?",,,
"A[np.arange(A.shape[0])[:, (None)], B]",Indexing one array by another in numpy,,,
"df.pivot_table(index='saleid', columns='upc', aggfunc='size', fill_value=0)",pandas pivot table of sales,,,
"re.findall('([a-z]*)', 'f233op')",Confusing with the usage of regex in Python,,,
"re.findall('([a-z])*', 'f233op')",Confusing with the usage of regex in Python,,,
"re.split('_for_', 'happy_hats_for_cats')",Splitting a string based on a certain set of words,,,
"re.split('_(?:for|or|and)_', 'sad_pandas_and_happy_cats_for_people')",Splitting a string based on a certain set of words,,,
"[re.split('_(?:f?or|and)_', s) for s in l]",Splitting a string based on a certain set of words,,,
